instance,value,host,time,type,type_instance
2,4454.0,VM10-1-9-207,02:28:17.350170,cpu,wait
3,3866.0,VM10-1-9-207,02:28:17.350181,cpu,wait
0,32.0,VM10-1-9-207,02:28:17.350232,cpu,nice
1,0.0,VM10-1-9-207,02:28:17.350269,cpu,nice
2,7516.0,VM10-1-9-207,02:28:17.350311,cpu,nice
3,0.0,VM10-1-9-207,02:28:17.350317,cpu,nice
0,0.0,VM10-1-9-207,02:28:17.350319,cpu,interrupt
1,0.0,VM10-1-9-207,02:28:17.350321,cpu,interrupt
2,0.0,VM10-1-9-207,02:28:17.350322,cpu,interrupt
3,0.0,VM10-1-9-207,02:28:17.350323,cpu,interrupt
0,276.0,VM10-1-9-207,02:28:17.350325,cpu,softirq
1,140.0,VM10-1-9-207,02:28:17.350326,cpu,softirq
2,254.0,VM10-1-9-207,02:28:17.350327,cpu,softirq
3,262.0,VM10-1-9-207,02:28:17.350328,cpu,softirq
0,82.0,VM10-1-9-207,02:28:17.350330,cpu,steal
1,94.0,VM10-1-9-207,02:28:17.350331,cpu,steal
2,259.0,VM10-1-9-207,02:28:17.350332,cpu,steal
3,206.0,VM10-1-9-207,02:28:17.350333,cpu,steal
0,6245578.0,VM10-1-9-207,02:28:17.350334,cpu,idle
1,6197371.0,VM10-1-9-207,02:28:17.350336,cpu,idle
2,6233092.0,VM10-1-9-207,02:28:17.350337,cpu,idle
3,6224703.0,VM10-1-9-207,02:28:17.350338,cpu,idle
0,198530.0,VM10-1-9-207,02:28:27.347133,cpu,user
1,243720.0,VM10-1-9-207,02:28:27.347153,cpu,user
2,195843.0,VM10-1-9-207,02:28:27.347231,cpu,user
3,217288.0,VM10-1-9-207,02:28:27.347292,cpu,user
0,6764.0,VM10-1-9-207,02:28:27.347306,cpu,system
1,8624.0,VM10-1-9-207,02:28:27.347377,cpu,system
2,8559.0,VM10-1-9-207,02:28:27.347403,cpu,system
3,7794.0,VM10-1-9-207,02:28:27.347415,cpu,system
0,3681.0,VM10-1-9-207,02:28:27.347485,cpu,wait
1,4496.0,VM10-1-9-207,02:28:27.347498,cpu,wait
2,4454.0,VM10-1-9-207,02:28:27.347515,cpu,wait
3,3866.0,VM10-1-9-207,02:28:27.347538,cpu,wait
0,32.0,VM10-1-9-207,02:28:27.347594,cpu,nice
1,0.0,VM10-1-9-207,02:28:27.349489,cpu,nice
2,7516.0,VM10-1-9-207,02:28:27.349536,cpu,nice
3,0.0,VM10-1-9-207,02:28:27.349572,cpu,nice
0,0.0,VM10-1-9-207,02:28:27.349618,cpu,interrupt
1,0.0,VM10-1-9-207,02:28:27.349653,cpu,interrupt
2,0.0,VM10-1-9-207,02:28:27.349692,cpu,interrupt
3,0.0,VM10-1-9-207,02:28:27.349732,cpu,interrupt
0,276.0,VM10-1-9-207,02:28:27.349770,cpu,softirq
1,140.0,VM10-1-9-207,02:28:27.349807,cpu,softirq
2,254.0,VM10-1-9-207,02:28:27.349844,cpu,softirq
3,262.0,VM10-1-9-207,02:28:27.349882,cpu,softirq
0,82.0,VM10-1-9-207,02:28:27.349919,cpu,steal
1,94.0,VM10-1-9-207,02:28:27.349971,cpu,steal
2,259.0,VM10-1-9-207,02:28:27.350010,cpu,steal
3,206.0,VM10-1-9-207,02:28:27.350047,cpu,steal
0,6246573.0,VM10-1-9-207,02:28:27.350107,cpu,idle
1,6198370.0,VM10-1-9-207,02:28:27.350155,cpu,idle
2,6234088.0,VM10-1-9-207,02:28:27.350193,cpu,idle
3,6224703.0,VM10-1-9-207,02:28:27.350232,cpu,idle
0,198531.0,VM10-1-9-207,02:28:37.347156,cpu,user
1,243720.0,VM10-1-9-207,02:28:37.347179,cpu,user
2,195845.0,VM10-1-9-207,02:28:37.347186,cpu,user
3,218288.0,VM10-1-9-207,02:28:37.347191,cpu,user
0,6765.0,VM10-1-9-207,02:28:37.347404,cpu,system
1,8624.0,VM10-1-9-207,02:28:37.347469,cpu,system
2,8560.0,VM10-1-9-207,02:28:37.347514,cpu,system
3,7794.0,VM10-1-9-207,02:28:37.347556,cpu,system
0,3682.0,VM10-1-9-207,02:28:37.347597,cpu,wait
1,4496.0,VM10-1-9-207,02:28:37.347643,cpu,wait
2,4456.0,VM10-1-9-207,02:28:37.347685,cpu,wait
3,3866.0,VM10-1-9-207,02:28:37.347727,cpu,wait
0,32.0,VM10-1-9-207,02:28:37.347769,cpu,nice
1,0.0,VM10-1-9-207,02:28:37.347810,cpu,nice
2,7516.0,VM10-1-9-207,02:28:37.347851,cpu,nice
3,0.0,VM10-1-9-207,02:28:37.347892,cpu,nice
0,0.0,VM10-1-9-207,02:28:37.347935,cpu,interrupt
1,0.0,VM10-1-9-207,02:28:37.348514,cpu,interrupt
2,0.0,VM10-1-9-207,02:28:37.348516,cpu,interrupt
3,0.0,VM10-1-9-207,02:28:37.348517,cpu,interrupt
0,276.0,VM10-1-9-207,02:28:37.348518,cpu,softirq
1,140.0,VM10-1-9-207,02:28:37.348519,cpu,softirq
2,254.0,VM10-1-9-207,02:28:37.348520,cpu,softirq
3,262.0,VM10-1-9-207,02:28:37.348521,cpu,softirq
0,82.0,VM10-1-9-207,02:28:37.348522,cpu,steal
1,94.0,VM10-1-9-207,02:28:37.348523,cpu,steal
2,259.0,VM10-1-9-207,02:28:37.348524,cpu,steal
3,206.0,VM10-1-9-207,02:28:37.348526,cpu,steal
0,6247571.0,VM10-1-9-207,02:28:37.348527,cpu,idle
1,6199368.0,VM10-1-9-207,02:28:37.348528,cpu,idle
2,6235081.0,VM10-1-9-207,02:28:37.348529,cpu,idle
3,6224703.0,VM10-1-9-207,02:28:37.348531,cpu,idle
0,198532.0,VM10-1-9-207,02:28:47.347261,cpu,user
1,243721.0,VM10-1-9-207,02:28:47.347279,cpu,user
2,195845.0,VM10-1-9-207,02:28:47.347286,cpu,user
3,219284.0,VM10-1-9-207,02:28:47.347303,cpu,user
0,6766.0,VM10-1-9-207,02:28:47.347310,cpu,system
1,8626.0,VM10-1-9-207,02:28:47.347316,cpu,system
2,8561.0,VM10-1-9-207,02:28:47.347317,cpu,system
3,7798.0,VM10-1-9-207,02:28:47.347318,cpu,system
0,3682.0,VM10-1-9-207,02:28:47.347320,cpu,wait
1,4496.0,VM10-1-9-207,02:28:47.347321,cpu,wait
2,4456.0,VM10-1-9-207,02:28:47.347322,cpu,wait
3,3866.0,VM10-1-9-207,02:28:47.347324,cpu,wait
0,32.0,VM10-1-9-207,02:28:47.347325,cpu,nice
1,0.0,VM10-1-9-207,02:28:47.347326,cpu,nice
2,7516.0,VM10-1-9-207,02:28:47.347327,cpu,nice
3,0.0,VM10-1-9-207,02:28:47.347328,cpu,nice
0,0.0,VM10-1-9-207,02:28:47.347330,cpu,interrupt
1,0.0,VM10-1-9-207,02:28:47.347331,cpu,interrupt
2,0.0,VM10-1-9-207,02:28:47.347333,cpu,interrupt
3,0.0,VM10-1-9-207,02:28:47.347334,cpu,interrupt
0,276.0,VM10-1-9-207,02:28:47.347335,cpu,softirq
1,140.0,VM10-1-9-207,02:28:47.347337,cpu,softirq
2,254.0,VM10-1-9-207,02:28:47.347338,cpu,softirq
3,262.0,VM10-1-9-207,02:28:47.347339,cpu,softirq
0,82.0,VM10-1-9-207,02:28:47.347341,cpu,steal
1,94.0,VM10-1-9-207,02:28:47.347342,cpu,steal
2,259.0,VM10-1-9-207,02:28:47.347343,cpu,steal
3,206.0,VM10-1-9-207,02:28:47.347344,cpu,steal
0,6248567.0,VM10-1-9-207,02:28:47.347345,cpu,idle
1,6200365.0,VM10-1-9-207,02:28:47.347347,cpu,idle
2,6236078.0,VM10-1-9-207,02:28:47.347348,cpu,idle
3,6224703.0,VM10-1-9-207,02:28:47.347349,cpu,idle
0,198534.0,VM10-1-9-207,02:28:57.347205,cpu,user
1,244216.0,VM10-1-9-207,02:28:57.347224,cpu,user
2,195846.0,VM10-1-9-207,02:28:57.347250,cpu,user
3,219782.0,VM10-1-9-207,02:28:57.347262,cpu,user
0,6766.0,VM10-1-9-207,02:28:57.347269,cpu,system
1,8630.0,VM10-1-9-207,02:28:57.347281,cpu,system
2,8562.0,VM10-1-9-207,02:28:57.347283,cpu,system
3,7803.0,VM10-1-9-207,02:28:57.347285,cpu,system
0,3682.0,VM10-1-9-207,02:28:57.347286,cpu,wait
1,4496.0,VM10-1-9-207,02:28:57.347287,cpu,wait
2,4456.0,VM10-1-9-207,02:28:57.347288,cpu,wait
3,3866.0,VM10-1-9-207,02:28:57.347289,cpu,wait
0,32.0,VM10-1-9-207,02:28:57.347290,cpu,nice
1,0.0,VM10-1-9-207,02:28:57.347292,cpu,nice
2,7516.0,VM10-1-9-207,02:28:57.347293,cpu,nice
3,0.0,VM10-1-9-207,02:28:57.347295,cpu,nice
0,0.0,VM10-1-9-207,02:28:57.347296,cpu,interrupt
1,0.0,VM10-1-9-207,02:28:57.347297,cpu,interrupt
2,0.0,VM10-1-9-207,02:28:57.347305,cpu,interrupt
3,0.0,VM10-1-9-207,02:28:57.347307,cpu,interrupt
0,276.0,VM10-1-9-207,02:28:57.347308,cpu,softirq
1,140.0,VM10-1-9-207,02:28:57.347309,cpu,softirq
2,254.0,VM10-1-9-207,02:28:57.347311,cpu,softirq
3,263.0,VM10-1-9-207,02:28:57.347312,cpu,softirq
0,82.0,VM10-1-9-207,02:28:57.347313,cpu,steal
1,94.0,VM10-1-9-207,02:28:57.347316,cpu,steal
2,259.0,VM10-1-9-207,02:28:57.347317,cpu,steal
3,207.0,VM10-1-9-207,02:28:57.347318,cpu,steal
0,6249564.0,VM10-1-9-207,02:28:57.347320,cpu,idle
1,6200864.0,VM10-1-9-207,02:28:57.347321,cpu,idle
2,6237076.0,VM10-1-9-207,02:28:57.347322,cpu,idle
3,6225200.0,VM10-1-9-207,02:28:57.347324,cpu,idle
0,198535.0,VM10-1-9-207,02:29:07.347135,cpu,user
1,244216.0,VM10-1-9-207,02:29:07.347148,cpu,user
2,196841.0,VM10-1-9-207,02:29:07.347152,cpu,user
3,219782.0,VM10-1-9-207,02:29:07.347184,cpu,user
0,6767.0,VM10-1-9-207,02:29:07.347199,cpu,system
1,8632.0,VM10-1-9-207,02:29:07.347206,cpu,system
2,8567.0,VM10-1-9-207,02:29:07.347207,cpu,system
3,7803.0,VM10-1-9-207,02:29:07.347207,cpu,system
0,3683.0,VM10-1-9-207,02:29:07.347208,cpu,wait
1,4496.0,VM10-1-9-207,02:29:07.347209,cpu,wait
2,4456.0,VM10-1-9-207,02:29:07.347209,cpu,wait
3,3866.0,VM10-1-9-207,02:29:07.347210,cpu,wait
0,32.0,VM10-1-9-207,02:29:07.347210,cpu,nice
1,0.0,VM10-1-9-207,02:29:07.347211,cpu,nice
2,7516.0,VM10-1-9-207,02:29:07.347212,cpu,nice
3,0.0,VM10-1-9-207,02:29:07.347213,cpu,nice
0,0.0,VM10-1-9-207,02:29:07.347213,cpu,interrupt
1,0.0,VM10-1-9-207,02:29:07.347214,cpu,interrupt
2,0.0,VM10-1-9-207,02:29:07.347215,cpu,interrupt
3,0.0,VM10-1-9-207,02:29:07.347216,cpu,interrupt
0,276.0,VM10-1-9-207,02:29:07.347216,cpu,softirq
1,140.0,VM10-1-9-207,02:29:07.347217,cpu,softirq
2,254.0,VM10-1-9-207,02:29:07.347218,cpu,softirq
3,263.0,VM10-1-9-207,02:29:07.347219,cpu,softirq
0,82.0,VM10-1-9-207,02:29:07.347219,cpu,steal
1,94.0,VM10-1-9-207,02:29:07.347231,cpu,steal
2,259.0,VM10-1-9-207,02:29:07.347232,cpu,steal
3,207.0,VM10-1-9-207,02:29:07.347233,cpu,steal
0,6250560.0,VM10-1-9-207,02:29:07.347234,cpu,idle
1,6201862.0,VM10-1-9-207,02:29:07.347234,cpu,idle
2,6237076.0,VM10-1-9-207,02:29:07.347235,cpu,idle
3,6226199.0,VM10-1-9-207,02:29:07.347236,cpu,idle
0,198536.0,VM10-1-9-207,02:29:17.347070,cpu,user
1,244217.0,VM10-1-9-207,02:29:17.347081,cpu,user
2,197834.0,VM10-1-9-207,02:29:17.347093,cpu,user
3,219782.0,VM10-1-9-207,02:29:17.347101,cpu,user
0,6767.0,VM10-1-9-207,02:29:17.347116,cpu,system
1,8634.0,VM10-1-9-207,02:29:17.347119,cpu,system
2,8573.0,VM10-1-9-207,02:29:17.347120,cpu,system
3,7803.0,VM10-1-9-207,02:29:17.347121,cpu,system
0,3683.0,VM10-1-9-207,02:29:17.347122,cpu,wait
1,4496.0,VM10-1-9-207,02:29:17.347123,cpu,wait
2,4456.0,VM10-1-9-207,02:29:17.347123,cpu,wait
3,3866.0,VM10-1-9-207,02:29:17.347124,cpu,wait
0,32.0,VM10-1-9-207,02:29:17.347125,cpu,nice
1,0.0,VM10-1-9-207,02:29:17.347126,cpu,nice
2,7516.0,VM10-1-9-207,02:29:17.347126,cpu,nice
3,0.0,VM10-1-9-207,02:29:17.347127,cpu,nice
0,0.0,VM10-1-9-207,02:29:17.347128,cpu,interrupt
1,0.0,VM10-1-9-207,02:29:17.347129,cpu,interrupt
2,0.0,VM10-1-9-207,02:29:17.347130,cpu,interrupt
3,0.0,VM10-1-9-207,02:29:17.347131,cpu,interrupt
0,276.0,VM10-1-9-207,02:29:17.347131,cpu,softirq
1,140.0,VM10-1-9-207,02:29:17.347132,cpu,softirq
2,254.0,VM10-1-9-207,02:29:17.347133,cpu,softirq
3,263.0,VM10-1-9-207,02:29:17.347133,cpu,softirq
0,82.0,VM10-1-9-207,02:29:17.347134,cpu,steal
1,94.0,VM10-1-9-207,02:29:17.347135,cpu,steal
2,260.0,VM10-1-9-207,02:29:17.347136,cpu,steal
3,207.0,VM10-1-9-207,02:29:17.347136,cpu,steal
0,6251558.0,VM10-1-9-207,02:29:17.347137,cpu,idle
1,6202859.0,VM10-1-9-207,02:29:17.347137,cpu,idle
2,6237076.0,VM10-1-9-207,02:29:17.347138,cpu,idle
3,6227198.0,VM10-1-9-207,02:29:17.347139,cpu,idle
0,198536.0,VM10-1-9-207,02:29:27.347090,cpu,user
1,244218.0,VM10-1-9-207,02:29:27.347102,cpu,user
2,197836.0,VM10-1-9-207,02:29:27.347107,cpu,user
3,220774.0,VM10-1-9-207,02:29:27.347111,cpu,user
0,6767.0,VM10-1-9-207,02:29:27.347116,cpu,system
1,8634.0,VM10-1-9-207,02:29:27.347120,cpu,system
2,8573.0,VM10-1-9-207,02:29:27.347120,cpu,system
3,7809.0,VM10-1-9-207,02:29:27.347121,cpu,system
0,3684.0,VM10-1-9-207,02:29:27.347122,cpu,wait
1,4496.0,VM10-1-9-207,02:29:27.347122,cpu,wait
2,4456.0,VM10-1-9-207,02:29:27.347123,cpu,wait
3,3866.0,VM10-1-9-207,02:29:27.347124,cpu,wait
0,32.0,VM10-1-9-207,02:29:27.347125,cpu,nice
1,0.0,VM10-1-9-207,02:29:27.347125,cpu,nice
2,7516.0,VM10-1-9-207,02:29:27.347126,cpu,nice
3,0.0,VM10-1-9-207,02:29:27.347126,cpu,nice
0,0.0,VM10-1-9-207,02:29:27.347127,cpu,interrupt
1,0.0,VM10-1-9-207,02:29:27.347128,cpu,interrupt
2,0.0,VM10-1-9-207,02:29:27.347128,cpu,interrupt
3,0.0,VM10-1-9-207,02:29:27.347129,cpu,interrupt
0,276.0,VM10-1-9-207,02:29:27.347130,cpu,softirq
1,140.0,VM10-1-9-207,02:29:27.347130,cpu,softirq
2,254.0,VM10-1-9-207,02:29:27.347131,cpu,softirq
3,263.0,VM10-1-9-207,02:29:27.347131,cpu,softirq
0,82.0,VM10-1-9-207,02:29:27.347132,cpu,steal
1,94.0,VM10-1-9-207,02:29:27.347133,cpu,steal
2,260.0,VM10-1-9-207,02:29:27.347133,cpu,steal
3,207.0,VM10-1-9-207,02:29:27.347134,cpu,steal
0,6252556.0,VM10-1-9-207,02:29:27.347134,cpu,idle
1,6203856.0,VM10-1-9-207,02:29:27.347135,cpu,idle
2,6238073.0,VM10-1-9-207,02:29:27.347136,cpu,idle
3,6227198.0,VM10-1-9-207,02:29:27.347137,cpu,idle
0,198536.0,VM10-1-9-207,02:29:37.347092,cpu,user
1,244220.0,VM10-1-9-207,02:29:37.347104,cpu,user
2,197836.0,VM10-1-9-207,02:29:37.347108,cpu,user
3,221769.0,VM10-1-9-207,02:29:37.347111,cpu,user
0,6767.0,VM10-1-9-207,02:29:37.347115,cpu,system
1,8635.0,VM10-1-9-207,02:29:37.347122,cpu,system
2,8573.0,VM10-1-9-207,02:29:37.347123,cpu,system
3,7815.0,VM10-1-9-207,02:29:37.347124,cpu,system
0,3684.0,VM10-1-9-207,02:29:37.347125,cpu,wait
1,4497.0,VM10-1-9-207,02:29:37.347126,cpu,wait
2,4456.0,VM10-1-9-207,02:29:37.347127,cpu,wait
3,3866.0,VM10-1-9-207,02:29:37.347127,cpu,wait
0,32.0,VM10-1-9-207,02:29:37.347128,cpu,nice
1,0.0,VM10-1-9-207,02:29:37.347128,cpu,nice
2,7516.0,VM10-1-9-207,02:29:37.347129,cpu,nice
3,0.0,VM10-1-9-207,02:29:37.347130,cpu,nice
0,0.0,VM10-1-9-207,02:29:37.347134,cpu,interrupt
1,0.0,VM10-1-9-207,02:29:37.347135,cpu,interrupt
2,0.0,VM10-1-9-207,02:29:37.347135,cpu,interrupt
3,0.0,VM10-1-9-207,02:29:37.347136,cpu,interrupt
0,276.0,VM10-1-9-207,02:29:37.347137,cpu,softirq
1,140.0,VM10-1-9-207,02:29:37.347137,cpu,softirq
2,254.0,VM10-1-9-207,02:29:37.347138,cpu,softirq
3,263.0,VM10-1-9-207,02:29:37.347139,cpu,softirq
0,82.0,VM10-1-9-207,02:29:37.347139,cpu,steal
1,94.0,VM10-1-9-207,02:29:37.347140,cpu,steal
2,260.0,VM10-1-9-207,02:29:37.347141,cpu,steal
3,207.0,VM10-1-9-207,02:29:37.347141,cpu,steal
0,6253554.0,VM10-1-9-207,02:29:37.347142,cpu,idle
1,6204852.0,VM10-1-9-207,02:29:37.347143,cpu,idle
2,6239071.0,VM10-1-9-207,02:29:37.347143,cpu,idle
3,6227198.0,VM10-1-9-207,02:29:37.347144,cpu,idle
0,198537.0,VM10-1-9-207,02:29:47.347098,cpu,user
1,244220.0,VM10-1-9-207,02:29:47.347115,cpu,user
2,197836.0,VM10-1-9-207,02:29:47.347127,cpu,user
3,222762.0,VM10-1-9-207,02:29:47.347139,cpu,user
0,6767.0,VM10-1-9-207,02:29:47.347144,cpu,system
1,8636.0,VM10-1-9-207,02:29:47.347150,cpu,system
2,8574.0,VM10-1-9-207,02:29:47.347151,cpu,system
3,7822.0,VM10-1-9-207,02:29:47.347152,cpu,system
0,3685.0,VM10-1-9-207,02:29:47.347153,cpu,wait
1,4497.0,VM10-1-9-207,02:29:47.347154,cpu,wait
2,4456.0,VM10-1-9-207,02:29:47.347155,cpu,wait
3,3866.0,VM10-1-9-207,02:29:47.347156,cpu,wait
0,32.0,VM10-1-9-207,02:29:47.347157,cpu,nice
1,0.0,VM10-1-9-207,02:29:47.347157,cpu,nice
2,7516.0,VM10-1-9-207,02:29:47.347158,cpu,nice
3,0.0,VM10-1-9-207,02:29:47.347160,cpu,nice
0,0.0,VM10-1-9-207,02:29:47.347161,cpu,interrupt
1,0.0,VM10-1-9-207,02:29:47.347162,cpu,interrupt
2,0.0,VM10-1-9-207,02:29:47.347162,cpu,interrupt
3,0.0,VM10-1-9-207,02:29:47.347163,cpu,interrupt
0,276.0,VM10-1-9-207,02:29:47.347164,cpu,softirq
1,140.0,VM10-1-9-207,02:29:47.347165,cpu,softirq
2,254.0,VM10-1-9-207,02:29:47.347165,cpu,softirq
3,263.0,VM10-1-9-207,02:29:47.347167,cpu,softirq
0,82.0,VM10-1-9-207,02:29:47.347167,cpu,steal
1,94.0,VM10-1-9-207,02:29:47.347168,cpu,steal
2,260.0,VM10-1-9-207,02:29:47.347169,cpu,steal
3,208.0,VM10-1-9-207,02:29:47.347170,cpu,steal
0,6254552.0,VM10-1-9-207,02:29:47.347171,cpu,idle
1,6205849.0,VM10-1-9-207,02:29:47.347172,cpu,idle
2,6240069.0,VM10-1-9-207,02:29:47.347172,cpu,idle
3,6227198.0,VM10-1-9-207,02:29:47.347173,cpu,idle
0,198540.0,VM10-1-9-207,02:29:57.347244,cpu,user
1,244222.0,VM10-1-9-207,02:29:57.347267,cpu,user
2,197836.0,VM10-1-9-207,02:29:57.347280,cpu,user
3,223753.0,VM10-1-9-207,02:29:57.347286,cpu,user
0,6767.0,VM10-1-9-207,02:29:57.347303,cpu,system
1,8638.0,VM10-1-9-207,02:29:57.347341,cpu,system
2,8574.0,VM10-1-9-207,02:29:57.347342,cpu,system
3,7830.0,VM10-1-9-207,02:29:57.347358,cpu,system
0,3685.0,VM10-1-9-207,02:29:57.347359,cpu,wait
1,4499.0,VM10-1-9-207,02:29:57.347361,cpu,wait
2,4456.0,VM10-1-9-207,02:29:57.347362,cpu,wait
3,3866.0,VM10-1-9-207,02:29:57.347363,cpu,wait
0,32.0,VM10-1-9-207,02:29:57.347364,cpu,nice
1,0.0,VM10-1-9-207,02:29:57.347365,cpu,nice
2,7516.0,VM10-1-9-207,02:29:57.347367,cpu,nice
3,0.0,VM10-1-9-207,02:29:57.347368,cpu,nice
0,0.0,VM10-1-9-207,02:29:57.347370,cpu,interrupt
1,0.0,VM10-1-9-207,02:29:57.347371,cpu,interrupt
2,0.0,VM10-1-9-207,02:29:57.347373,cpu,interrupt
3,0.0,VM10-1-9-207,02:29:57.347374,cpu,interrupt
0,276.0,VM10-1-9-207,02:29:57.347375,cpu,softirq
1,140.0,VM10-1-9-207,02:29:57.347376,cpu,softirq
2,254.0,VM10-1-9-207,02:29:57.347377,cpu,softirq
3,263.0,VM10-1-9-207,02:29:57.347378,cpu,softirq
0,82.0,VM10-1-9-207,02:29:57.347380,cpu,steal
1,94.0,VM10-1-9-207,02:29:57.347381,cpu,steal
2,260.0,VM10-1-9-207,02:29:57.347382,cpu,steal
3,208.0,VM10-1-9-207,02:29:57.347383,cpu,steal
0,6255548.0,VM10-1-9-207,02:29:57.347384,cpu,idle
1,6206842.0,VM10-1-9-207,02:29:57.347385,cpu,idle
2,6241067.0,VM10-1-9-207,02:29:57.347387,cpu,idle
3,6227198.0,VM10-1-9-207,02:29:57.347388,cpu,idle
0,198543.0,VM10-1-9-207,02:30:07.347170,cpu,user
1,244223.0,VM10-1-9-207,02:30:07.347189,cpu,user
2,197837.0,VM10-1-9-207,02:30:07.347199,cpu,user
3,224746.0,VM10-1-9-207,02:30:07.347206,cpu,user
0,6767.0,VM10-1-9-207,02:30:07.347213,cpu,system
1,8640.0,VM10-1-9-207,02:30:07.347220,cpu,system
2,8576.0,VM10-1-9-207,02:30:07.347221,cpu,system
3,7836.0,VM10-1-9-207,02:30:07.347222,cpu,system
0,3696.0,VM10-1-9-207,02:30:07.347224,cpu,wait
1,4499.0,VM10-1-9-207,02:30:07.347225,cpu,wait
2,4456.0,VM10-1-9-207,02:30:07.347226,cpu,wait
3,3866.0,VM10-1-9-207,02:30:07.347233,cpu,wait
0,32.0,VM10-1-9-207,02:30:07.347234,cpu,nice
1,0.0,VM10-1-9-207,02:30:07.347235,cpu,nice
2,7516.0,VM10-1-9-207,02:30:07.347236,cpu,nice
3,0.0,VM10-1-9-207,02:30:07.347237,cpu,nice
0,0.0,VM10-1-9-207,02:30:07.347239,cpu,interrupt
1,0.0,VM10-1-9-207,02:30:07.347240,cpu,interrupt
2,0.0,VM10-1-9-207,02:30:07.347241,cpu,interrupt
3,0.0,VM10-1-9-207,02:30:07.347242,cpu,interrupt
0,276.0,VM10-1-9-207,02:30:07.347243,cpu,softirq
1,140.0,VM10-1-9-207,02:30:07.347244,cpu,softirq
2,254.0,VM10-1-9-207,02:30:07.347245,cpu,softirq
3,263.0,VM10-1-9-207,02:30:07.347246,cpu,softirq
0,82.0,VM10-1-9-207,02:30:07.347248,cpu,steal
1,94.0,VM10-1-9-207,02:30:07.347249,cpu,steal
2,260.0,VM10-1-9-207,02:30:07.347250,cpu,steal
3,208.0,VM10-1-9-207,02:30:07.347251,cpu,steal
0,6256534.0,VM10-1-9-207,02:30:07.347252,cpu,idle
1,6207837.0,VM10-1-9-207,02:30:07.347253,cpu,idle
2,6242063.0,VM10-1-9-207,02:30:07.347254,cpu,idle
3,6227198.0,VM10-1-9-207,02:30:07.347255,cpu,idle
0,198544.0,VM10-1-9-207,02:30:17.347301,cpu,user
1,244224.0,VM10-1-9-207,02:30:17.347318,cpu,user
2,197838.0,VM10-1-9-207,02:30:17.347327,cpu,user
3,225741.0,VM10-1-9-207,02:30:17.347340,cpu,user
0,6768.0,VM10-1-9-207,02:30:17.347358,cpu,system
1,8642.0,VM10-1-9-207,02:30:17.347366,cpu,system
2,8576.0,VM10-1-9-207,02:30:17.347368,cpu,system
3,7841.0,VM10-1-9-207,02:30:17.347369,cpu,system
0,3697.0,VM10-1-9-207,02:30:17.347377,cpu,wait
1,4499.0,VM10-1-9-207,02:30:17.347378,cpu,wait
2,4456.0,VM10-1-9-207,02:30:17.347379,cpu,wait
3,3866.0,VM10-1-9-207,02:30:17.347380,cpu,wait
0,32.0,VM10-1-9-207,02:30:17.347382,cpu,nice
1,0.0,VM10-1-9-207,02:30:17.347383,cpu,nice
2,7516.0,VM10-1-9-207,02:30:17.347384,cpu,nice
3,0.0,VM10-1-9-207,02:30:17.347385,cpu,nice
0,0.0,VM10-1-9-207,02:30:17.347386,cpu,interrupt
1,0.0,VM10-1-9-207,02:30:17.347387,cpu,interrupt
2,0.0,VM10-1-9-207,02:30:17.347389,cpu,interrupt
3,0.0,VM10-1-9-207,02:30:17.347390,cpu,interrupt
0,276.0,VM10-1-9-207,02:30:17.347391,cpu,softirq
1,140.0,VM10-1-9-207,02:30:17.347392,cpu,softirq
2,254.0,VM10-1-9-207,02:30:17.347393,cpu,softirq
3,263.0,VM10-1-9-207,02:30:17.347394,cpu,softirq
0,82.0,VM10-1-9-207,02:30:17.347396,cpu,steal
1,94.0,VM10-1-9-207,02:30:17.347397,cpu,steal
2,260.0,VM10-1-9-207,02:30:17.347398,cpu,steal
3,208.0,VM10-1-9-207,02:30:17.347399,cpu,steal
0,6257531.0,VM10-1-9-207,02:30:17.347400,cpu,idle
1,6208833.0,VM10-1-9-207,02:30:17.347401,cpu,idle
2,6243061.0,VM10-1-9-207,02:30:17.347402,cpu,idle
3,6227198.0,VM10-1-9-207,02:30:17.347404,cpu,idle
0,198546.0,VM10-1-9-207,02:30:27.347081,cpu,user
1,244226.0,VM10-1-9-207,02:30:27.347089,cpu,user
2,197838.0,VM10-1-9-207,02:30:27.347101,cpu,user
3,226734.0,VM10-1-9-207,02:30:27.347106,cpu,user
0,6768.0,VM10-1-9-207,02:30:27.347111,cpu,system
1,8642.0,VM10-1-9-207,02:30:27.347115,cpu,system
2,8577.0,VM10-1-9-207,02:30:27.347116,cpu,system
3,7848.0,VM10-1-9-207,02:30:27.347117,cpu,system
0,3698.0,VM10-1-9-207,02:30:27.347125,cpu,wait
1,4499.0,VM10-1-9-207,02:30:27.347126,cpu,wait
2,4456.0,VM10-1-9-207,02:30:27.347127,cpu,wait
3,3866.0,VM10-1-9-207,02:30:27.347128,cpu,wait
0,32.0,VM10-1-9-207,02:30:27.347129,cpu,nice
1,0.0,VM10-1-9-207,02:30:27.347129,cpu,nice
2,7516.0,VM10-1-9-207,02:30:27.347130,cpu,nice
3,0.0,VM10-1-9-207,02:30:27.347131,cpu,nice
0,0.0,VM10-1-9-207,02:30:27.347132,cpu,interrupt
1,0.0,VM10-1-9-207,02:30:27.347133,cpu,interrupt
2,0.0,VM10-1-9-207,02:30:27.347134,cpu,interrupt
3,0.0,VM10-1-9-207,02:30:27.347134,cpu,interrupt
