type_instance,value,type,host,instance,time
wait,4130.0,cpu,VM10-1-9-207,2,01:03:09.866008
wait,3690.0,cpu,VM10-1-9-207,3,01:03:09.866008
nice,32.0,cpu,VM10-1-9-207,0,01:03:09.866009
nice,0.0,cpu,VM10-1-9-207,1,01:03:09.866010
nice,7516.0,cpu,VM10-1-9-207,2,01:03:09.866011
nice,0.0,cpu,VM10-1-9-207,3,01:03:09.866022
interrupt,0.0,cpu,VM10-1-9-207,0,01:03:09.866023
interrupt,0.0,cpu,VM10-1-9-207,1,01:03:09.866024
interrupt,0.0,cpu,VM10-1-9-207,2,01:03:09.866025
interrupt,0.0,cpu,VM10-1-9-207,3,01:03:09.866026
softirq,226.0,cpu,VM10-1-9-207,0,01:03:09.866027
softirq,118.0,cpu,VM10-1-9-207,1,01:03:09.866028
softirq,228.0,cpu,VM10-1-9-207,2,01:03:09.866028
softirq,218.0,cpu,VM10-1-9-207,3,01:03:09.866029
steal,64.0,cpu,VM10-1-9-207,0,01:03:09.866030
steal,67.0,cpu,VM10-1-9-207,1,01:03:09.866031
steal,231.0,cpu,VM10-1-9-207,2,01:03:09.866043
steal,159.0,cpu,VM10-1-9-207,3,01:03:09.866044
idle,5818174.0,cpu,VM10-1-9-207,0,01:03:09.866045
idle,5817071.0,cpu,VM10-1-9-207,1,01:03:09.866045
idle,5821692.0,cpu,VM10-1-9-207,2,01:03:09.866046
idle,5866889.0,cpu,VM10-1-9-207,3,01:03:09.866047
user,117623.0,cpu,VM10-1-9-207,0,01:03:19.865979
user,114546.0,cpu,VM10-1-9-207,1,01:03:19.865987
user,98487.0,cpu,VM10-1-9-207,2,01:03:19.866008
user,64806.0,cpu,VM10-1-9-207,3,01:03:19.866013
system,6032.0,cpu,VM10-1-9-207,0,01:03:19.866018
system,7776.0,cpu,VM10-1-9-207,1,01:03:19.866038
system,7564.0,cpu,VM10-1-9-207,2,01:03:19.866039
system,7024.0,cpu,VM10-1-9-207,3,01:03:19.866040
wait,3418.0,cpu,VM10-1-9-207,0,01:03:19.866040
wait,4392.0,cpu,VM10-1-9-207,1,01:03:19.866041
wait,4131.0,cpu,VM10-1-9-207,2,01:03:19.866042
wait,3690.0,cpu,VM10-1-9-207,3,01:03:19.866043
nice,32.0,cpu,VM10-1-9-207,0,01:03:19.866044
nice,0.0,cpu,VM10-1-9-207,1,01:03:19.866045
nice,7516.0,cpu,VM10-1-9-207,2,01:03:19.866045
nice,0.0,cpu,VM10-1-9-207,3,01:03:19.866046
interrupt,0.0,cpu,VM10-1-9-207,0,01:03:19.866047
interrupt,0.0,cpu,VM10-1-9-207,1,01:03:19.866048
interrupt,0.0,cpu,VM10-1-9-207,2,01:03:19.866049
interrupt,0.0,cpu,VM10-1-9-207,3,01:03:19.866050
softirq,226.0,cpu,VM10-1-9-207,0,01:03:19.866051
softirq,118.0,cpu,VM10-1-9-207,1,01:03:19.866052
softirq,229.0,cpu,VM10-1-9-207,2,01:03:19.866053
softirq,218.0,cpu,VM10-1-9-207,3,01:03:19.866053
steal,65.0,cpu,VM10-1-9-207,0,01:03:19.866054
steal,67.0,cpu,VM10-1-9-207,1,01:03:19.866055
steal,231.0,cpu,VM10-1-9-207,2,01:03:19.866056
steal,159.0,cpu,VM10-1-9-207,3,01:03:19.866057
idle,5818174.0,cpu,VM10-1-9-207,0,01:03:19.866057
idle,5818069.0,cpu,VM10-1-9-207,1,01:03:19.866058
idle,5822689.0,cpu,VM10-1-9-207,2,01:03:19.866059
idle,5867886.0,cpu,VM10-1-9-207,3,01:03:19.866060
