instance,time,value,host,type_instance,type
2,02:14:05.122404,4393.0,VM10-1-9-207,wait,cpu
3,02:14:05.122415,3849.0,VM10-1-9-207,wait,cpu
0,02:14:05.122421,32.0,VM10-1-9-207,nice,cpu
1,02:14:05.122509,0.0,VM10-1-9-207,nice,cpu
2,02:14:05.122523,7516.0,VM10-1-9-207,nice,cpu
3,02:14:05.122562,0.0,VM10-1-9-207,nice,cpu
0,02:14:05.122572,0.0,VM10-1-9-207,interrupt,cpu
1,02:14:05.122612,0.0,VM10-1-9-207,interrupt,cpu
2,02:14:05.122634,0.0,VM10-1-9-207,interrupt,cpu
3,02:14:05.122647,0.0,VM10-1-9-207,interrupt,cpu
0,02:14:05.122658,268.0,VM10-1-9-207,softirq,cpu
1,02:14:05.122691,137.0,VM10-1-9-207,softirq,cpu
2,02:14:05.122713,252.0,VM10-1-9-207,softirq,cpu
3,02:14:05.122741,249.0,VM10-1-9-207,softirq,cpu
0,02:14:05.122747,80.0,VM10-1-9-207,steal,cpu
1,02:14:05.122757,90.0,VM10-1-9-207,steal,cpu
2,02:14:05.122789,256.0,VM10-1-9-207,steal,cpu
3,02:14:05.122819,199.0,VM10-1-9-207,steal,cpu
0,02:14:05.122836,6172232.0,VM10-1-9-207,idle,cpu
1,02:14:05.122868,6126491.0,VM10-1-9-207,idle,cpu
2,02:14:05.122889,6159336.0,VM10-1-9-207,idle,cpu
3,02:14:05.122895,6177579.0,VM10-1-9-207,idle,cpu
0,02:14:15.121454,186930.0,VM10-1-9-207,user,cpu
1,02:14:15.121478,229594.0,VM10-1-9-207,user,cpu
2,02:14:15.121488,184773.0,VM10-1-9-207,user,cpu
3,02:14:15.121489,179198.0,VM10-1-9-207,user,cpu
0,02:14:15.121490,6632.0,VM10-1-9-207,system,cpu
1,02:14:15.121491,8500.0,VM10-1-9-207,system,cpu
2,02:14:15.121492,8355.0,VM10-1-9-207,system,cpu
3,02:14:15.121493,7695.0,VM10-1-9-207,system,cpu
0,02:14:15.121494,3597.0,VM10-1-9-207,wait,cpu
1,02:14:15.121495,4492.0,VM10-1-9-207,wait,cpu
2,02:14:15.121496,4393.0,VM10-1-9-207,wait,cpu
3,02:14:15.121497,3849.0,VM10-1-9-207,wait,cpu
0,02:14:15.121498,32.0,VM10-1-9-207,nice,cpu
1,02:14:15.121499,0.0,VM10-1-9-207,nice,cpu
2,02:14:15.121500,7516.0,VM10-1-9-207,nice,cpu
3,02:14:15.121501,0.0,VM10-1-9-207,nice,cpu
0,02:14:15.121502,0.0,VM10-1-9-207,interrupt,cpu
1,02:14:15.121503,0.0,VM10-1-9-207,interrupt,cpu
2,02:14:15.121504,0.0,VM10-1-9-207,interrupt,cpu
3,02:14:15.121509,0.0,VM10-1-9-207,interrupt,cpu
0,02:14:15.121511,268.0,VM10-1-9-207,softirq,cpu
1,02:14:15.121512,137.0,VM10-1-9-207,softirq,cpu
2,02:14:15.121513,252.0,VM10-1-9-207,softirq,cpu
3,02:14:15.121514,249.0,VM10-1-9-207,softirq,cpu
0,02:14:15.121515,80.0,VM10-1-9-207,steal,cpu
