type,host,time,type_instance,instance,value
cpu,VM10-1-9-207,00:43:05.599571,wait,2,4038.0
cpu,VM10-1-9-207,00:43:05.599572,wait,3,3672.0
cpu,VM10-1-9-207,00:43:05.599581,nice,0,32.0
cpu,VM10-1-9-207,00:43:05.599582,nice,1,0.0
cpu,VM10-1-9-207,00:43:05.599582,nice,2,7516.0
cpu,VM10-1-9-207,00:43:05.599583,nice,3,0.0
cpu,VM10-1-9-207,00:43:05.599585,interrupt,0,0.0
cpu,VM10-1-9-207,00:43:05.599587,interrupt,1,0.0
cpu,VM10-1-9-207,00:43:05.599588,interrupt,2,0.0
cpu,VM10-1-9-207,00:43:05.599589,interrupt,3,0.0
cpu,VM10-1-9-207,00:43:05.599589,softirq,0,216.0
cpu,VM10-1-9-207,00:43:05.599591,softirq,1,116.0
cpu,VM10-1-9-207,00:43:05.599592,softirq,2,221.0
cpu,VM10-1-9-207,00:43:05.599593,softirq,3,202.0
cpu,VM10-1-9-207,00:43:05.599594,steal,0,56.0
cpu,VM10-1-9-207,00:43:05.599596,steal,1,63.0
cpu,VM10-1-9-207,00:43:05.599602,steal,2,225.0
cpu,VM10-1-9-207,00:43:05.599603,steal,3,147.0
cpu,VM10-1-9-207,00:43:05.599604,idle,0,5734802.0
cpu,VM10-1-9-207,00:43:05.599606,idle,1,5733746.0
cpu,VM10-1-9-207,00:43:05.599607,idle,2,5722170.0
cpu,VM10-1-9-207,00:43:05.599607,idle,3,5760670.0
